XP_004987452.1	Em0001g23a
XP_004997984.1	Em0012g1030a
XP_004997994.1	Em0021g375a
XP_004997995.1	Em0004g714a
XP_004997997.1	Em0005g1527a
XP_004998001.1	Em0021g27a
XP_004998012.1	Em0005g1447a
XP_004998015.1	Em0016g637a
XP_004998018.1	Em0316g3a
XP_004998019.1	Em0011g313a
XP_004998022.1	Em0001g2662a
XP_004998023.1	Em0013g149a
XP_004998025.1	Em0115g5a
XP_004998026.1	Em0016g417a
XP_004998031.1	Em0019g257a
XP_004998033.1	Em0021g852a
XP_004998038.1	Em0007g621a
XP_004998039.1	Em0001g1296a
XP_004998043.1	Em0001g1755a
XP_004998044.1	Em0001g259a
XP_004998048.1	Em0001g122a
XP_004998054.1	Em0020g968a
XP_004998057.1	Em0009g1242a
XP_004998058.1	Em0020g765a
XP_004998061.1	Em0018g945a
XP_004998064.1	Em0014g487a
XP_004998067.1	Em0013g572a
XP_004998071.1	Em0010g917a
XP_004998073.1	Em0019g180a
XP_004998077.1	Em0005g165a
XP_004998080.1	Em0004g6a
XP_004998083.1	Em0011g106a
XP_004998086.1	Em0021g453a
XP_004998087.1	Em0006g647a
XP_004998088.1	Em0009g99a
XP_004998089.1	Em0003g681a
XP_004998092.1	Em0020g210a
XP_004998093.1	Em0011g545a
XP_004998095.1	Em0047g5a
XP_004998111.1	Em0016g622a
XP_004998112.1	Em0020g919a
XP_004998113.1	Em0021g222a
XP_004998118.1	Em0023g574a
XP_004998121.1	Em0014g263a
XP_004998125.1	Em0004g106a
XP_004998129.1	Em0005g1317a
XP_004998130.1	Em0013g995a
XP_004998135.1	Em0022g577a
XP_004998136.1	Em0018g42a
XP_004998138.1	Em0016g163a
XP_004998139.1	Em0004g1459a
XP_004998143.1	Em0008g1254a
XP_004998152.1	Em0016g178a
XP_004998161.1	Em0005g1325a
XP_004998163.1	Em0005g1218a
XP_004998165.1	Em0021g571a
XP_004998166.1	Em0015g1264a
XP_004998168.1	Em0023g505a
XP_004998170.1	Em0022g783a
XP_004998171.1	Em0006g988a
XP_004998173.1	Em0005g783a
XP_004998176.1	Em0022g167a
XP_004998177.1	Em0001g2337a
XP_004998180.1	Em0022g439a
XP_004998181.1	Em0776g6a
XP_004998182.1	Em0010g912a
XP_004998183.1	Em0014g31a
XP_004998184.1	Em0012g665a
XP_004998189.1	Em0004g956a
XP_004998192.1	Em0004g1360a
XP_004998193.1	Em0011g1193a
XP_004998196.1	Em0021g552a
XP_004998197.1	Em0011g1168a
XP_004998202.1	Em0007g932a
XP_004998203.1	Em0018g527a
XP_004998206.1	Em0021g394a
XP_004998208.1	Em0019g1180a
XP_004998209.1	Em0016g155a
XP_004998210.1	Em0018g161a
XP_004998221.1	Em0001g202a
XP_004998222.1	Em0008g46a
XP_004998223.1	Em0004g1644a
XP_004998225.1	Em0004g348a
XP_004998227.1	Em0004g141a
XP_004998229.1	Em0004g25a
XP_004998230.1	Em0004g203a
XP_004998234.1	Em0008g1262a
XP_004998235.1	Em0020g69a
XP_004998238.1	Em0004g40a
XP_004998241.1	Em0016g996a
XP_004998247.1	Em0018g1222a
XP_004998250.1	Em0001g914a
XP_004998257.1	Em0007g1317a
XP_004998259.1	Em0018g1188a
XP_004998262.1	Em0004g19a
XP_004998263.1	Em0003g518a
XP_004998269.1	Em0002g107a
XP_004998270.1	Em0004g355a
XP_004998279.1	Em0005g1672a
XP_004998280.1	Em0001g1487a
XP_004998282.1	Em0019g1053a
XP_004998295.1	Em0007g1529a
XP_004998296.1	Em0006g619a
XP_004998297.1	Em0001g86a
XP_004998300.1	Em0004g241a
XP_004998302.1	Em0004g955a
XP_004998306.1	Em0004g1049a
XP_004998307.1	Em0051g19a
XP_004998310.1	Em0019g1026a
XP_004998312.1	Em0003g751a
XP_004998316.1	Em0022g676a
XP_004998319.1	Em0023g53a
XP_004998328.1	Em0665g4a
XP_004998331.1	Em0011g506a
XP_004998332.1	Em0020g1094a
XP_004998338.1	Em0003g1397a
XP_004998342.1	Em0019g312a
XP_004998344.1	Em0023g353a
XP_004998349.1	Em0010g844a
XP_004998354.1	Em0004g204a
XP_004998361.1	Em0018g774a
XP_004998362.1	Em0023g291a
XP_004998366.1	Em0001g67a
XP_004998369.1	Em0019g538a
XP_004998371.1	Em0004g41a
XP_004998374.1	Em0004g143a
XP_004998379.1	Em0011g132a
XP_004998383.1	Em0015g880a
XP_004998388.1	Em0020g114a
XP_004998391.1	Em0020g240a
XP_004998395.1	Em0020g815a
XP_004998398.1	Em0020g826a
XP_004998399.1	Em0018g1000a
XP_004998404.1	Em0005g714a
XP_004998405.1	Em0023g29a
XP_004998406.1	Em0004g1411a
XP_004998408.1	Em0010g180a
XP_004998409.1	Em0008g1117a
XP_004998410.1	Em0019g1092a
XP_004998412.1	Em0019g687a
XP_004998415.1	Em0008g1021a
XP_004998420.1	Em0008g1011a
XP_004998421.1	Em0004g82a
XP_004998427.1	Em0019g76a
XP_004998429.1	Em0395g4a
XP_004998430.1	Em0010g835a
XP_004998431.1	Em0021g910a
XP_004998434.1	Em0008g966a
XP_004998439.1	Em0013g229a
XP_004998440.1	Em0008g1054a
XP_004998448.1	Em0006g1508a
XP_004998453.1	Em0004g307a
XP_004998458.1	Em0010g64a
XP_004998460.1	Em0018g367a
XP_004998461.1	Em0003g425a
XP_004998465.1	Em0022g232a
XP_004998466.1	Em0023g500a
XP_004998468.1	Em0010g816a
XP_004998474.1	Em0008g93a
XP_004998475.1	Em0008g1110a
XP_004998478.1	Em0020g1004a
XP_004998483.1	Em0008g1128a
XP_004998486.1	Em0013g304a
XP_004998491.1	Em0013g843a
XP_004998492.1	Em0019g1097a
XP_004998496.1	Em0001g567a
XP_004998498.1	Em0023g658a
XP_004998500.1	Em0074g12a
XP_004998504.1	Em0011g134a
XP_004998505.1	Em0021g217a
XP_004998511.1	Em0018g1175a
XP_004998514.1	Em0023g326a
XP_004998516.1	Em0023g946a
XP_004998517.1	Em0023g569a
XP_004998520.1	Em0003g1326a
XP_004998523.1	Em0164g3a
XP_004998525.1	Em0022g403a
XP_004998526.1	Em0013g947a
XP_004998528.1	Em0005g1669a
XP_004998531.1	Em0022g196a
XP_004998533.1	Em0017g195a
XP_004998534.1	Em0017g487a
XP_004998538.1	Em0011g1162a
XP_004998539.1	Em0022g379a
XP_004998546.1	Em0018g981a
XP_004998547.1	Em0011g643a
XP_004998558.1	Em0001g1396a
XP_004998561.1	Em0016g582a
XP_004998565.1	Em0004g1007a
XP_004998568.1	Em0022g189a
XP_004998570.1	Em0019g169a
XP_004998572.1	Em0003g720a
XP_004998573.1	Em0012g462a
XP_004998574.1	g32979.t1
XP_004998575.1	Em0008g603a
XP_004998577.1	Em0018g666a
XP_004998579.1	Em0008g1020a
XP_004998582.1	Em0015g1185a
XP_004998590.1	Em0005g1499a
XP_004998591.1	Em0005g1500a
XP_004998594.1	Em0022g218a
XP_004998595.1	Em0004g648a
XP_004998596.1	Em0004g66a
XP_004998598.1	Em0004g1559a
XP_004998599.1	Em0020g98a
XP_004998604.1	Em0015g568a
XP_004998608.1	Em0021g123a
XP_004998609.1	Em0005g947a
XP_004998625.1	Em0013g36a
XP_004998627.1	Em0007g331a
XP_004998633.1	Em0005g171a
XP_004998636.1	Em0023g713a
XP_004998638.1	Em0016g279a
XP_004998639.1	Em0020g928a
XP_004998644.1	Em0004g997a
XP_004998646.1	Em0020g943a
XP_004998652.1	Em0021g23a
XP_004998656.1	Em0015g1248a
XP_004998657.1	Em0019g1045a
XP_004998660.1	Em0438g3a
XP_004998669.1	Em0016g987a
XP_004998670.1	Em0022g336a
XP_004998672.1	Em0019g142a
XP_004998676.1	Em0016g1102a
XP_004998678.1	Em0008g105a
XP_004998680.1	Em0001g849a
XP_004998682.1	Em0004g97a
XP_004998684.1	Em0004g1061a
XP_004998685.1	Em0011g1190a
XP_004998686.1	Em0011g120a
XP_004998691.1	Em0011g352a
XP_004998692.1	Em0023g710a
XP_004998697.1	Em0003g540a
XP_004998705.1	Em0023g226a
XP_004998713.1	Em0021g945a
XP_004998717.1	Em0012g964a
XP_004998720.1	Em0022g34a
XP_004998723.1	Em0005g671a
XP_004998728.1	Em0022g717a
XP_004998729.1	Em0018g92a
XP_004998731.1	Em0020g1085a
XP_004998733.1	Em0022g433a
XP_004998738.1	Em0021g563a
XP_004998739.1	Em0010g680a
XP_004998740.1	Em0011g494a
XP_004998742.1	Em0002g43a
XP_004998744.1	Em0017g113a
XP_004998746.1	Em0023g188a
XP_004998750.1	Em0012g674a
XP_004998752.1	Em0022g50a
XP_004998758.1	Em0012g991a
XP_004998760.1	Em0009g1150a
XP_004998763.1	Em0015g75a
XP_004998766.1	Em0018g984a
XP_004998768.1	Em0008g1043a
XP_004998769.1	Em0017g96a
XP_004998770.1	Em0211g5a
XP_004998771.1	Em0023g434a
XP_004998772.1	Em0018g70a
XP_004998777.1	Em0019g668a
XP_004998779.1	Em0022g177a
XP_004998780.1	Em0008g1174a
XP_004998781.1	Em0008g821a
XP_004998785.1	Em0009g1122a
XP_004998786.1	Em0009g187a
XP_004998789.1	Em0019g78a
XP_004998790.1	Em0008g536a
XP_004998793.1	Em0009g480a
XP_004998795.1	Em0009g605a
XP_004998796.1	Em0009g606a
XP_004998797.1	Em0022g440a
XP_004998804.1	Em0022g171a
XP_004998807.1	Em0010g175a
XP_004998816.1	Em0022g702a
XP_004998818.1	Em0004g1039a
XP_004998820.1	Em0017g95a
XP_004998828.1	Em0012g472a
XP_004998829.1	Em0019g817a
XP_004998835.1	Em0008g53a
XP_004998836.1	Em0017g17a
XP_004998837.1	Em0033g21a
XP_004998840.1	Em0022g234a
XP_004998842.1	Em0003g1368a
XP_004998845.1	Em0023g451a
XP_004998847.1	Em0021g636a
XP_004998848.1	Em0010g928a
XP_004998849.1	Em0021g875a
XP_004998858.1	Em0018g808a
XP_004998862.1	Em0010g766a
XP_004998864.1	Em0016g157a
XP_004998865.1	Em0010g869a
XP_004998867.1	Em0019g1021a
XP_004998869.1	Em0010g42a
XP_004998877.1	Em0004g138a
XP_004998879.1	Em0009g1195a
XP_004998882.1	Em0015g62a
XP_004998887.1	Em0015g1232a
XP_004998892.1	Em0013g109a
XP_004998895.1	Em0012g466a
XP_004998896.1	Em0017g37a
XP_004998900.1	Em0015g707a
XP_004998903.1	Em0011g1196a
XP_004998905.1	Em0015g374a
XP_004998908.1	Em0026g50a
XP_004998910.1	Em0018g315a
XP_004998911.1	Em0016g45a
XP_004998912.1	Em0011g33a
XP_004998913.1	Em0001g3277a
XP_004998914.1	Em0009g986a
XP_004998915.1	Em0009g278a
XP_004998916.1	Em0022g246a
XP_004998920.1	Em0192g7a
XP_004998921.1	Em0009g530a
XP_004998922.1	Em0019g332a
XP_004998924.1	Em0013g306a
XP_004998930.1	Em0014g21a
XP_004998933.1	Em0015g1033a
XP_004998934.1	Em0012g152a
XP_004998935.1	Em0004g376a
XP_004998936.1	Em0006g1042a
XP_004998937.1	Em0023g48a
XP_004998938.1	Em0076g19a
XP_004998940.1	Em0015g303a
XP_004998943.1	Em0015g1256a
XP_004998944.1	Em0019g542a
XP_004998946.1	Em0007g32a
XP_004998947.1	Em0001g1398a
XP_004998948.1	Em0010g118a
XP_004998950.1	Em0022g692a
XP_004998956.1	Em0019g331a
XP_004998957.1	Em0006g1499a
XP_004998961.1	Em0052g11a
XP_004998962.1	Em0420g4a
XP_004998963.1	Em0016g1099a
XP_004998965.1	Em0011g72a
XP_004998966.1	Em0017g803a
XP_004998967.1	Em0009g968a
XP_004998971.1	Em0015g34a
XP_004998973.1	Em0022g253a
XP_004998975.1	Em0023g160a
XP_004998977.1	Em0018g598a
XP_004998978.1	Em0009g1128a
XP_004998981.1	Em0009g974a
XP_004998984.1	Em0021g257a
XP_004998986.1	Em0005g215a
XP_004998990.1	Em0019g880a
XP_004998991.1	Em0011g1183a
XP_004998993.1	Em0003g57a
XP_004998995.1	Em0009g899a
XP_004998996.1	Em0016g527a
XP_004999007.1	Em0009g117a
XP_004999014.1	Em0018g117a
XP_004999015.1	Em0007g30a
XP_004999017.1	Em0258g8a
XP_004999021.1	Em0012g520a
XP_004999022.1	Em0020g691a
XP_004999024.1	Em0005g75a
XP_004999025.1	Em0006g981a
XP_004999026.1	Em0003g1443a
XP_004999027.1	Em0011g508a
XP_004999030.1	Em0021g345a
XP_004999031.1	Em0015g1216a
XP_004999035.1	Em0011g418a
XP_004999036.1	Em0009g1027a
XP_004999037.1	Em0599g4a
XP_004999038.1	Em0004g1068a
XP_004999039.1	Em0023g99a
XP_004999040.1	Em0014g10a
XP_004999041.1	Em0005g772a
XP_004999044.1	Em0013g43a
XP_004999046.1	Em0015g548a
XP_004999048.1	Em0014g62a
XP_004999049.1	Em0022g254a
XP_004999054.1	Em0015g57a
XP_004999059.1	Em0019g868a
XP_004999061.1	Em0017g24a
XP_004999070.1	Em0018g996a
XP_004999089.1	Em0019g1134a
XP_004999090.1	Em0005g1459a
XP_004999096.1	Em0013g715a
XP_004999097.1	Em0008g624a
XP_004999100.1	Em0014g76a
XP_004999102.1	Em0006g1181a
XP_004999105.1	Em0016g533a
XP_004999108.1	Em0023g402a
XP_004999109.1	Em0009g1124a
XP_004999111.1	Em0020g1093a
XP_004999112.1	Em0008g1123a
XP_004999119.1	Em0017g573a
XP_004999121.1	Em0016g1071a
XP_004999122.1	Em0009g814a
XP_004999124.1	Em0015g625a
XP_004999125.1	Em0001g229a
XP_004999130.1	Em0012g495a
XP_004999133.1	Em0017g564a
XP_004999136.1	Em0023g811a
XP_012493085.1	Em0023g46a
XP_012493095.1	Em0010g864a
XP_012493101.1	Em0021g86a
