XP_004339904.1	Em0019g582a
XP_004365993.1	Em0021g878a
XP_004366001.2	Em0004g756a
XP_004366005.1	Em0016g60a
XP_004366007.1	Em0005g1193a
XP_004366011.1	Em0021g374a
XP_004366014.1	Em0012g482a
XP_004366018.1	Em0004g203a
XP_004366019.2	Em0162g6a
XP_004366022.2	Em0006g932a
XP_004366023.2	Em0005g1439a
XP_004366024.2	Em0019g1177a
XP_004366025.2	Em0004g38a
XP_004366027.2	Em0032g18a
XP_004366032.2	Em0016g1024a
XP_004366038.1	Em0013g829a
XP_004366042.1	Em0003g47a
XP_004366048.2	Em0010g250a
XP_004366050.2	Em0012g808a
XP_004366053.2	Em0020g817a
XP_004366054.1	Em0023g374a
XP_004366058.2	Em0021g979a
XP_011269936.1	Em0021g876a
XP_011269947.1	Em0022g161a
XP_011269951.1	Em0013g327a
XP_011269956.1	Em0001g120a
XP_011269957.1	Em0005g1268a
XP_011269958.1	Em0005g1600a
XP_011269960.1	Em0015g1184a
XP_011269961.1	Em0016g225a
XP_011269962.1	Em0023g197a
XP_011269965.1	Em0017g29a
XP_011269973.1	Em0008g1024a
XP_011269974.1	Em0019g1179a
XP_011269978.1	Em0014g869a
XP_011269980.1	Em0513g1a
XP_011269983.1	Em0005g1179a
XP_011269984.1	Em0018g566a
XP_011269989.1	Em0021g77a
XP_011269990.1	Em0002g1436a
XP_011269994.1	Em0005g1382a
XP_011269999.1	Em0016g981a
XP_011270001.1	Em0017g184a
XP_011270002.1	Em0001g1754a
XP_011270003.1	Em0009g823a
XP_011270005.1	Em0022g350a
XP_011270007.1	Em0208g1a
XP_011270012.1	Em0002g145a
XP_011270013.1	Em0005g967a
XP_011270016.1	Em0008g1070a
XP_011270017.1	Em0007g31a
XP_011270018.1	Em0010g1031a
XP_011270021.1	Em0020g312a
XP_011270022.1	Em0020g310a
XP_011270025.1	Em0016g999a
XP_011270028.1	Em0016g1049a
XP_011270037.1	Em0001g2175a
XP_011270039.1	Em0004g376a
XP_011270045.1	Em0004g46a
XP_011270046.1	Em0009g975a
XP_011270049.1	Em0004g96a
XP_011270051.1	Em0010g260a
XP_011270064.1	Em0016g996a
XP_011270066.1	Em0004g1538a
XP_011270072.1	Em0019g264a
XP_011270074.1	Em0013g1124a
XP_011270078.1	Em0021g659a
XP_011270082.1	Em0023g444a
XP_011270083.1	Em0023g78a
XP_011270084.1	Em0021g785a
XP_011270085.1	Em0022g124a
XP_011270088.1	Em0012g104a
XP_011270089.1	Em0015g346a
XP_011270091.1	Em0005g1058a
XP_011270100.1	Em0015g1045a
XP_011270104.1	Em0023g790a
XP_011270107.1	Em0022g190a
XP_011270108.1	Em0019g349a
XP_011270109.1	Em0010g912a
XP_011270110.1	Em0018g997a
XP_011270112.1	Em0018g1165a
XP_011270115.1	Em0020g92a
XP_011270117.1	Em0008g671a
XP_011270120.1	Em0017g951a
XP_011270125.1	Em0001g3564a
XP_011270126.1	Em0008g980a
XP_011270127.1	Em0011g117a
XP_011270134.1	Em0023g267a
XP_011270139.1	Em0019g353a
XP_011270140.1	Em0019g1001a
XP_011270147.1	Em0205g3a
XP_011270149.1	Em0402g8a
XP_011270152.1	Em0023g118a
XP_011270156.1	Em0001g1080a
XP_011270158.1	Em0001g610a
XP_011270166.1	g32961.t1
XP_011270172.1	Em0004g206a
XP_011270174.1	Em0023g526a
XP_011270178.1	Em0018g1173a
XP_011270181.1	Em0001g1397a
XP_011270183.1	Em0019g1119a
XP_011270189.1	Em0005g1610a
XP_011270193.1	Em0001g1734a
XP_011270195.1	Em0009g1308a
XP_011270197.1	Em0020g594a
XP_011270198.1	Em0014g5a
XP_011270202.1	Em0016g425a
XP_011270211.1	Em0015g179a
XP_011270212.1	Em0019g118a
XP_011270213.1	Em0020g943a
XP_011270214.1	Em0008g53a
XP_011270219.1	Em0019g202a
XP_011270228.1	Em0013g1043a
XP_011270240.1	Em0010g809a
XP_011270241.1	Em0020g964a
XP_011270243.1	Em0010g929a
XP_011270244.1	Em0023g34a
XP_011270246.1	Em0009g609a
XP_011270249.1	Em0009g681a
XP_011270250.1	Em0018g334a
XP_011270253.1	Em0004g1117a
XP_011270254.1	Em0021g319a
XP_011270255.1	Em0911g3a
XP_011270259.1	Em0001g112a
XP_011270262.1	Em0015g60a
XP_011270264.1	Em0019g164a
XP_011270269.1	Em0021g909a
XP_011270270.1	Em0011g59a
XP_011270273.1	Em0021g938a
XP_011270275.1	Em0016g307a
XP_011270276.1	Em0022g122a
XP_011270287.1	Em0017g15a
XP_011270289.1	Em0019g288a
XP_011270296.1	Em0013g29a
XP_011270297.1	Em0011g513a
XP_011270303.1	Em0009g989a
XP_011270307.1	Em0021g853a
XP_011270310.1	Em0021g35a
XP_011270313.1	Em0589g3a
XP_011270325.1	Em0001g2416a
XP_011270326.1	Em0018g97a
XP_011270328.1	Em0001g1294a
XP_011270349.1	Em0759g2a
XP_011270350.1	Em0017g791a
XP_011270353.1	Em0018g52a
XP_011270365.1	Em0019g309a
XP_011270371.1	Em0009g32a
XP_011270373.1	Em0009g1283a
XP_011270376.1	Em0012g483a
XP_011270377.1	Em0003g107a
XP_011270382.1	Em0012g640a
XP_011270383.1	Em0563g3a
XP_011270384.1	Em0001g1909a
XP_011270385.1	Em0023g76a
XP_011270386.1	Em0022g339a
XP_011270387.1	Em0005g707a
XP_011270395.1	Em0018g358a
XP_011270396.1	g33017.t1
XP_011270399.1	Em0023g760a
XP_011270408.1	Em0011g237a
XP_011270409.1	Em0023g308a
XP_011270413.1	Em0001g847a
XP_011270415.1	Em0006g1037a
XP_011270423.1	Em0012g489a
XP_011270425.1	Em0022g34a
XP_011270431.1	Em0018g49a
XP_011270432.1	Em0003g1480a
XP_011270435.1	Em0021g222a
XP_011270437.1	Em0008g956a
XP_011270442.1	Em0015g648a
XP_011270445.1	Em0024g124a
XP_011270446.1	Em0007g967a
XP_011270448.1	Em0011g1029a
XP_011270457.1	Em0008g394a
XP_011270458.1	Em0008g1271a
XP_011270464.1	Em0023g563a
XP_011270465.1	Em0005g1646a
XP_011270466.1	Em0017g113a
XP_011270467.1	Em0022g736a
XP_011270473.1	Em0017g961a
XP_011270481.1	Em0068g12a
XP_011270486.1	Em0013g41a
XP_011270492.1	Em0002g1822a
XP_011270496.1	Em0254g4a
XP_011270497.1	Em0006g1009a
XP_011270505.1	Em0020g359a
XP_011270507.1	Em0013g536a
XP_011270508.1	Em0023g22a
XP_011270509.1	Em0007g323a
XP_011270514.1	Em0023g327a
XP_011270515.1	Em0018g76a
XP_011270517.1	Em0118g8a
XP_011270521.1	Em0020g916a
XP_011270522.1	Em0015g433a
XP_011270532.1	Em0012g70a
XP_011270541.1	Em0007g1126a
XP_011270553.1	Em0020g224a
XP_011270554.1	Em0020g183a
XP_011270556.1	Em0021g52a
XP_011270559.1	Em0009g156a
XP_011270561.1	Em0007g257a
XP_011270568.1	Em0017g141a
XP_011270570.1	Em0015g31a
XP_011270572.1	Em0005g1350a
XP_011270574.1	Em0022g779a
XP_011270577.1	Em0020g886a
XP_011270590.1	Em0015g1296a
XP_011270591.1	Em0621g2a
XP_011270596.1	Em0018g1110a
XP_011270603.1	Em0008g572a
XP_011270604.1	Em0008g1262a
XP_011270605.1	Em0008g1054a
XP_011270610.1	Em0192g6a
XP_011270611.1	Em0020g167a
XP_011270617.1	Em0005g1599a
XP_011270625.1	Em0003g345a
XP_011270637.1	Em0013g124a
XP_011270653.1	Em0009g1223a
XP_011270666.1	Em0018g153a
XP_011270667.1	Em0020g974a
XP_011270672.1	Em0004g1706a
XP_011270689.1	Em0009g1046a
XP_011270690.1	Em0022g577a
XP_011270692.1	Em0018g521a
XP_011270693.1	Em0014g148a
XP_011270695.1	Em0006g1281a
XP_011270702.1	Em0001g3793a
XP_011270705.1	Em0034g20a
XP_011270708.1	Em0007g1053a
XP_011270716.1	Em0018g1054a
XP_011270718.1	Em0009g1026a
XP_011270720.1	Em0005g212a
XP_011270721.1	Em0013g849a
XP_011270722.1	Em0018g920a
XP_011270723.1	Em0013g153a
XP_011270728.1	Em0003g347a
XP_011270729.1	Em0014g241a
XP_011270736.1	Em0003g57a
XP_011270737.1	Em0015g1186a
XP_011270753.1	Em0018g42a
XP_011270759.1	Em0011g1028a
XP_011270770.1	Em0016g527a
XP_011270781.1	Em0015g1087a
XP_011270790.1	Em0021g403a
XP_011270802.1	Em0001g1396a
XP_011270803.1	Em0018g1051a
XP_011270808.1	Em0002g1548a
XP_011270824.1	Em0021g276a
XP_011270835.1	Em0008g486a
XP_011270837.1	Em0009g1248a
XP_011270840.1	Em0012g422a
XP_011270842.1	Em0020g826a
XP_011270844.1	Em0020g973a
XP_011270845.1	Em0016g301a
XP_011270846.1	Em0019g304a
XP_011270847.1	Em0018g60a
XP_011270850.1	Em0021g219a
XP_011270851.1	Em0019g1053a
XP_011270852.1	Em0013g318a
XP_011270860.1	Em0024g76a
XP_011270862.1	Em0003g1002a
XP_011270866.1	Em0020g41a
XP_011270868.1	Em0022g172a
XP_011270881.1	Em0019g199a
XP_011270884.1	Em0016g370a
XP_011270900.1	Em0047g3a
XP_011270901.1	Em0021g402a
XP_011270909.1	Em0137g14a
XP_011270928.1	Em0001g63a
XP_011270939.1	Em0016g140a
XP_011270949.1	Em0019g472a
